"Separatorn  Taket, Regulatorvägen 31 | Sedum yta 2 (plan 7)","Separatorn  Taket, Regulatorvägen 31",Sedum yta 2 (plan 7),59.218880499722225,17.95481799972222,3,8,0.00010950000000065074,0.0001486002777753015
"Separatorn Gata, Regulatorvägen 31 | Sedumyta 4b","Separatorn Gata, Regulatorvägen 31",Sedumyta 4b,59.2190043,17.95340114972222,2,7,1.4600000000086766e-05,2.5299999997230316e-05
"Separatorn  Taket, Regulatorvägen 31 | Ängs yta 2","Separatorn  Taket, Regulatorvägen 31",Ängs yta 2,59.21892149986111,17.95385614986111,2,8,0.0002400002777775967,0.0004001002777798135
"Separatorn  Taket, Regulatorvägen 31 | Ängs yta 4","Separatorn  Taket, Regulatorvägen 31",Ängs yta 4,59.21905699972223,17.954095499999998,3,8,0.00013230027777666464,0.0002896999999997263
"Separatorn Gata 2, Regulatorvägen 31 | Sedum 14","Separatorn Gata 2, Regulatorvägen 31",Sedum 14,59.2193283,17.95454319972222,1,19,0.0,0.0
"Separatorn  Taket, Regulatorvägen 31 | Ängs yta 3","Separatorn  Taket, Regulatorvägen 31",Ängs yta 3,59.2191842,17.9539535,3,8,0.00026469972222287197,0.0004251002777806434
"Separatorn  Taket, Regulatorvägen 31 | Ängs yta 1","Separatorn  Taket, Regulatorvägen 31",Ängs yta 1,59.2188244,17.954495999722223,3,8,3.920027777581936e-05,0.00037700000000029377
"Separatorn  Taket, Regulatorvägen 31 | Sedum yta 3 (plan 6)","Separatorn  Taket, Regulatorvägen 31",Sedum yta 3 (plan 6),59.218763799722225,17.95464059972222,4,8,4.7199999997360464e-05,9.379972222234301e-05
"Separatorn  Taket, Regulatorvägen 31 | Sedum yta 1 (plan 6,5)","Separatorn  Taket, Regulatorvägen 31","Sedum yta 1 (plan 6,5)",59.21930294986112,17.95407555,2,7,2.6997222235536356e-06,0.00010909999999952902
"Separatorn  Taket, Regulatorvägen 31 | Hårdgjord yta","Separatorn  Taket, Regulatorvägen 31",Hårdgjord yta,59.21895034986112,17.9544267,2,7,0.00015949972222273345,0.00016339999999814836
"Separatorn Gata, Regulatorvägen 31 | Sedum yta på miljörum tak","Separatorn Gata, Regulatorvägen 31",Sedum yta på miljörum tak,59.21900839972223,17.953397299722223,1,6,0.0,0.0
Rödabergsgatan 6-9B Extra bevattning | Träd 3,Rödabergsgatan 6-9B Extra bevattning,Träd 3,59.3442907,18.036249,5,9,0.00022299999999830789,0.0003150000000005093
Rödabergsgatan 6-9B Extra bevattning | Träd 4,Rödabergsgatan 6-9B Extra bevattning,Träd 4,59.34432,18.036218,5,9,0.000223027777778384,0.00047597222222250934
Rödabergsgatan 6-9B Extra bevattning | Träd 5,Rödabergsgatan 6-9B Extra bevattning,Träd 5,59.344261,18.035772,5,9,0.00037100000000123146,0.0002899277777785869
Rödabergsgatan 6-9B Extra bevattning | Träd 6,Rödabergsgatan 6-9B Extra bevattning,Träd 6,59.344158972222225,18.035603972222223,5,8,0.00043099999999896,0.00038497222222133587
Birger Jarls gatan 84 - System Bolaget | Träd 1,Birger Jarls gatan 84 - System Bolaget,Träd 1,59.34488248611112,18.06313748611111,2,2,4.7027777775099366e-05,9.097222222109735e-05
Birger Jarls gatan 84 - System Bolaget | Träd 2,Birger Jarls gatan 84 - System Bolaget,Träd 2,59.34487148611112,18.063221972222223,2,2,5.302777777416168e-05,2.800000000036107e-05
Birger Jarls gatan 84 - System Bolaget | Träd 3,Birger Jarls gatan 84 - System Bolaget,Träd 3,59.344865,18.06331748611111,2,2,5.3999999998666226e-05,5.097222222261166e-05
Birger Jarls gatan 84 - System Bolaget | Träd 4,Birger Jarls gatan 84 - System Bolaget,Träd 4,59.3448935,18.063469972222222,2,2,7.500000000248974e-05,6.799999999884676e-05
Birger Jarls gatan 84 - System Bolaget | Träd 5,Birger Jarls gatan 84 - System Bolaget,Träd 5,59.344901500000006,18.063558972222225,2,2,9.299999999967667e-05,8.599999999958641e-05
Grusåsgränd | Träd 10,Grusåsgränd,Träd 10,59.287514977777775,18.094218144444444,2,15,5.740555555178162e-05,0.00019169444444600003
"Torsgatan, år 4-träd Extrabevattning  | Träd 21","Torsgatan, år 4-träd Extrabevattning ",Träd 21,59.33579872361111,18.051220184722222,2,8,0.00015655277778137133,5.957500000164373e-05
"Torsgatan, år 4-träd Extrabevattning  | Träd 1","Torsgatan, år 4-träd Extrabevattning ",Träd 1,59.339460425,18.03952908888889,2,7,2.7150000001086028e-05,2.5822222220028834e-05
"Torsgatan, år 4-träd Extrabevattning  | Träd 2","Torsgatan, år 4-träd Extrabevattning ",Träd 2,59.33941468333333,18.039564675,2,7,1.863333333318451e-05,0.00010065000000025748
"Torsgatan, år 4-träd Extrabevattning  | Träd 3","Torsgatan, år 4-träd Extrabevattning ",Träd 3,59.3393329,18.03954179861111,2,7,0.0001281444444458657,0.0001223472222200428
"Torsgatan, år 4-träd Extrabevattning  | Träd 4 ","Torsgatan, år 4-träd Extrabevattning ",Träd 4 ,59.338365037500004,18.040248509722225,2,7,3.186944444166784e-05,0.00012698055555304677
"Torsgatan, år 4-träd Extrabevattning  | Träd 5 ","Torsgatan, år 4-träd Extrabevattning ",Träd 5 ,59.338259050000005,18.04033883597222,2,7,6.189999999861584e-05,0.0002137275000002603
"Torsgatan, år 4-träd Extrabevattning  | Träd 6","Torsgatan, år 4-träd Extrabevattning ",Träd 6,59.33803113333333,18.040492569444446,2,7,1.5733333334821964e-05,4.805555555265073e-06
"Torsgatan, år 4-träd Extrabevattning  | Träd 7","Torsgatan, år 4-träd Extrabevattning ",Träd 7,59.33777034986112,18.041063049861112,2,7,4.269972222203933e-05,5.009972222325132e-05
"Torsgatan, år 4-träd Extrabevattning  | Träd 9","Torsgatan, år 4-träd Extrabevattning ",Träd 9,59.3377414,18.041268935972226,2,7,0.00015880000000123573,5.792749999855573e-05
"Torsgatan, år 4-träd Extrabevattning  | Träd 8","Torsgatan, år 4-träd Extrabevattning ",Träd 8,59.337742929166666,18.041151455555557,2,7,0.00023985833333739492,6.966666667551635e-06
"Torsgatan, år 4-träd Extrabevattning  | Träd 10","Torsgatan, år 4-träd Extrabevattning ",Träd 10,59.33749438597222,18.041775450000003,2,7,6.68274999995333e-05,4.709999999974457e-05
"Torsgatan, år 4-träd Extrabevattning  | Träd 11","Torsgatan, år 4-träd Extrabevattning ",Träd 11,59.337430885972225,18.041978735972222,2,7,2.9827500000578766e-05,0.00023352749999716593
"Torsgatan, år 4-träd Extrabevattning  | Träd 12","Torsgatan, år 4-träd Extrabevattning ",Träd 12,59.337382285972225,18.04202578611111,2,7,2.2627500001703993e-05,1.8372222225337964e-05
"Torsgatan, år 4-träd Extrabevattning  | Träd 14","Torsgatan, år 4-träd Extrabevattning ",Träd 14,59.33734223611111,18.042386085972225,2,7,0.0001905277777751735,0.00015777249999970877
"Torsgatan, år 4-träd Extrabevattning  | Träd 13","Torsgatan, år 4-träd Extrabevattning ",Träd 13,59.337329447222224,18.042299269444445,2,7,3.510555555408246e-05,6.946111111005848e-05
"Torsgatan, år 4-träd Extrabevattning  | Träd 15","Torsgatan, år 4-träd Extrabevattning ",Träd 15,59.33728788611111,18.0424608,2,7,7.017222222316377e-05,0.0003683999999992693
"Torsgatan, år 4-träd Extrabevattning  | Träd 16","Torsgatan, år 4-träd Extrabevattning ",Träd 16,59.337205285972225,18.042714850000003,2,7,0.00018662749999975858,3.3699999999470265e-05
"Torsgatan, år 4-träd Extrabevattning  | Träd 17","Torsgatan, år 4-träd Extrabevattning ",Träd 17,59.33714908597223,18.04259738611111,2,7,0.00014222749999959206,1.882777777595379e-05
"Torsgatan, år 4-träd Extrabevattning  | Träd 18","Torsgatan, år 4-träd Extrabevattning ",Träd 18,59.33584206250001,18.05039185,2,8,0.000335874999997543,0.00018969999999995935
"Torsgatan, år 4-träd Extrabevattning  | Träd 19","Torsgatan, år 4-träd Extrabevattning ",Träd 19,59.33590659861112,18.050733220833337,2,8,0.000574747222223948,9.555833333152464e-05
"Torsgatan, år 4-träd Extrabevattning  | Träd 20","Torsgatan, år 4-träd Extrabevattning ",Träd 20,59.33563215,18.050856872222223,2,8,6.770000000244636e-05,0.000377744444442385
Karlavägen 92 extra bevattning (82-101) | Träd 5,Karlavägen 92 extra bevattning (82-101),Träd 5,59.337294972222224,18.09209397222222,1,1,0.0,0.0
Karlavägen 92 extra bevattning (82-101) | Träd 6,Karlavägen 92 extra bevattning (82-101),Träd 6,59.337135,18.092433999999997,1,1,0.0,0.0
Karlavägen 92 extra bevattning (82-101) | Träd 7,Karlavägen 92 extra bevattning (82-101),Träd 7,59.337263,18.092423,1,1,0.0,0.0
Karlavägen 92 extra bevattning (82-101) | Träd 8,Karlavägen 92 extra bevattning (82-101),Träd 8,59.337243972222225,18.092410972222222,1,1,0.0,0.0
Karlavägen 92 extra bevattning (82-101) | Träd 9,Karlavägen 92 extra bevattning (82-101),Träd 9,59.337155,18.09282897222222,1,1,0.0,0.0
Karlavägen 92 extra bevattning (82-101) | Träd 10,Karlavägen 92 extra bevattning (82-101),Träd 10,59.337116,18.09302397222222,1,1,0.0,0.0
Karlavägen 92 extra bevattning (82-101) | Träd 11,Karlavägen 92 extra bevattning (82-101),Träd 11,59.336865,18.09361697222222,1,1,0.0,0.0
Karlavägen 92 extra bevattning (82-101) | Träd 12,Karlavägen 92 extra bevattning (82-101),Träd 12,59.336959972222225,18.093945972222222,1,1,0.0,0.0
Karlavägen 92 extra bevattning (82-101) | Träd 13,Karlavägen 92 extra bevattning (82-101),Träd 13,59.337263972222225,18.092057,1,1,0.0,0.0
Karlavägen 92 extra bevattning (82-101) | Träd 14,Karlavägen 92 extra bevattning (82-101),Träd 14,59.337232,18.092140999999998,1,1,0.0,0.0
Karlavägen 92 extra bevattning (82-101) | Träd 15,Karlavägen 92 extra bevattning (82-101),Träd 15,59.337361972222226,18.092452972222222,1,1,0.0,0.0
Karlavägen 92 extra bevattning (82-101) | Träd 16,Karlavägen 92 extra bevattning (82-101),Träd 16,59.337265,18.092417972222222,1,1,0.0,0.0
Karlavägen 92 extra bevattning (82-101) | Träd 20,Karlavägen 92 extra bevattning (82-101),Träd 20,59.336938,18.093478972222222,1,1,0.0,0.0
Karlavägen 92 extra bevattning (82-101) | Träd 17,Karlavägen 92 extra bevattning (82-101),Träd 17,59.337259,18.092406999999998,1,1,0.0,0.0
Karlavägen 92 extra bevattning (82-101) | Träd 18,Karlavägen 92 extra bevattning (82-101),Träd 18,59.337147,18.092804972222222,1,1,0.0,0.0
Karlavägen 92 extra bevattning (82-101) | Träd 19,Karlavägen 92 extra bevattning (82-101),Träd 19,59.337079,18.093022972222222,1,1,0.0,0.0
Karlavägen 92 extra bevattning (82-101) | Träd 21,Karlavägen 92 extra bevattning (82-101),Träd 21,59.336959972222225,18.093489972222223,1,1,0.0,0.0
Karlavägen 92 extra bevattning (82-101) | Träd 22,Karlavägen 92 extra bevattning (82-101),Träd 22,59.336962972222224,18.093679972222223,1,1,0.0,0.0
Karlavägen 92 extra bevattning (82-101) | Träd 23,Karlavägen 92 extra bevattning (82-101),Träd 23,59.336928,18.093947999999997,1,1,0.0,0.0
Karlavägen 92 extra bevattning (82-101) | Träd 24,Karlavägen 92 extra bevattning (82-101),Träd 24,59.336964,18.093997972222223,1,1,0.0,0.0
Narvavägen Extra bevattning | Träd 2,Narvavägen Extra bevattning,Träd 2,59.336843972222226,18.090405,1,4,0.0,0.0
Narvavägen Extra bevattning | Träd 1,Narvavägen Extra bevattning,Träd 1,59.336812972222226,18.090550999999998,1,4,0.0,0.0
Rehnsgatan 15-22 extrabevattning | Träd 10,Rehnsgatan 15-22 extrabevattning,Träd 10,59.342613972222225,18.058727972222222,1,7,0.0,0.0
Rehnsgatan 15-22 extrabevattning | Träd 11,Rehnsgatan 15-22 extrabevattning,Träd 11,59.342663972222226,18.058879,1,7,0.0,0.0
Rehnsgatan 15-22 extrabevattning | Träd 12,Rehnsgatan 15-22 extrabevattning,Träd 12,59.342728972222226,18.059248,1,7,0.0,0.0
Rehnsgatan 15-22 extrabevattning | Träd 13,Rehnsgatan 15-22 extrabevattning,Träd 13,59.342765972222224,18.059432972222222,1,7,0.0,0.0
Sankt Eriksplan/Rörstrandsgatan | Träd 2,Sankt Eriksplan/Rörstrandsgatan,Träd 2,59.33972016944445,18.037485822222223,7,13,9.25361111114853e-05,0.0001502027777782189
Östermalmsgatan 17 | Planting area 1,Östermalmsgatan 17,Planting area 1,59.344673972222225,18.068312972222223,1,11,0.0,0.0
Wollmar Yxkullsgatan Extra bevattning | Träd 1,Wollmar Yxkullsgatan Extra bevattning,Träd 1,59.317154486111114,18.065051,2,5,6.897222222335131e-05,0.00010999999999938836
Wollmar Yxkullsgatan Extra bevattning | Träd 2,Wollmar Yxkullsgatan Extra bevattning,Träd 2,59.31710548611112,18.064921972222223,2,5,1.0972222220573258e-05,4.7999999999603915e-05
Wollmar Yxkullsgatan Extra bevattning | Träd 3,Wollmar Yxkullsgatan Extra bevattning,Träd 3,59.317098486111114,18.06489147222222,2,5,9.722222245045486e-07,7.000000000090267e-06
Wollmar Yxkullsgatan Extra bevattning | Träd 4,Wollmar Yxkullsgatan Extra bevattning,Träd 4,59.317067,18.064760472222222,2,5,2.800000000036107e-05,0.00010699999999985721
Wollmar Yxkullsgatan Extra bevattning | Träd 5,Wollmar Yxkullsgatan Extra bevattning,Träd 5,59.317051500000005,18.064638972222223,2,5,8.999999998593466e-06,6.199999999978445e-05
Wollmar Yxkullsgatan Extra bevattning | Träd 6,Wollmar Yxkullsgatan Extra bevattning,Träd 6,59.317039,18.064390000000003,2,5,5.999999999062311e-06,0.00014799999999937086
Wollmar Yxkullsgatan Extra bevattning | Träd 7,Wollmar Yxkullsgatan Extra bevattning,Träd 7,59.31702648611112,18.064353,2,5,4.972222221510947e-06,0.00017199999999917281
Wollmar Yxkullsgatan Extra bevattning | Träd 8,Wollmar Yxkullsgatan Extra bevattning,Träd 8,59.317010986111114,18.064183972222224,2,5,1.602777777520714e-05,0.00014799999999937086
Wollmar Yxkullsgatan Extra bevattning | Träd 9,Wollmar Yxkullsgatan Extra bevattning,Träd 9,59.31696297222223,18.06386348611111,2,5,8.000000001118224e-06,0.00018297222222329879
Wollmar Yxkullsgatan Extra bevattning | Träd 10,Wollmar Yxkullsgatan Extra bevattning,Träd 10,59.31690947222222,18.06362148611111,2,5,1.4999999997655777e-05,3.697222222243113e-05
Sankt Eriksgatan 79-87 | Träd 1,Sankt Eriksgatan 79-87,Träd 1,59.341054988888885,18.037298245833334,8,12,7.291388888575057e-05,0.00045026666666458937
Sankt Eriksgatan 79-87 | Träd 2,Sankt Eriksgatan 79-87,Träd 2,59.34092662638889,18.037374622222224,8,12,0.0001257250000037402,0.00020806944444373698
Sankt Eriksgatan 79-87 | Träd 3,Sankt Eriksgatan 79-87,Träd 3,59.340872313888894,18.037260156944445,8,12,0.0002486138888855294,0.00021225555555659525
Sankt Eriksgatan 79-87 | Träd 4,Sankt Eriksgatan 79-87,Träd 4,59.34075057222222,18.03718939166667,8,12,0.0002457027777751364,0.0006309944444424787
Sankt Eriksgatan 79-87 | Träd 5,Sankt Eriksgatan 79-87,Träd 5,59.34065386388889,18.037102560972222,8,12,0.00017647499999640104,0.0003184305555556932
Sankt Eriksgatan 79-87 | Träd 6,Sankt Eriksgatan 79-87,Träd 6,59.34054142916667,18.037016426388888,8,12,0.00011308638888607447,0.00020892194444144252
Malmskillnadsgatan Extrabevattning | Träd 1,Malmskillnadsgatan Extrabevattning,Träd 1,59.334617,18.065992,1,3,0.0,0.0
Malmskillnadsgatan Extrabevattning | Träd 2,Malmskillnadsgatan Extrabevattning,Träd 2,59.334544972222226,18.065909972222222,1,3,0.0,0.0
Malmskillnadsgatan Extrabevattning | Träd 3,Malmskillnadsgatan Extrabevattning,Träd 3,59.334598972222224,18.065925,1,3,0.0,0.0
Malmskillnadsgatan Extrabevattning | Träd 4,Malmskillnadsgatan Extrabevattning,Träd 4,59.334443972222225,18.065901,1,3,0.0,0.0
Malmskillnadsgatan Extrabevattning | Träd 5,Malmskillnadsgatan Extrabevattning,Träd 5,59.334558,18.066048972222223,1,3,0.0,0.0
Malmskillnadsgatan Extrabevattning | Träd 6,Malmskillnadsgatan Extrabevattning,Träd 6,59.334485,18.06602,1,3,0.0,0.0
Drottningholmsvägen Abrahamsberg-Stora mossen | Träd 29,Drottningholmsvägen Abrahamsberg-Stora mossen,Träd 29,59.33521889986112,17.964870499861114,6,15,8.95000000014079e-05,0.0005834000000000117
Drottningholmsvägen Abrahamsberg-Stora mossen | Träd 32,Drottningholmsvägen Abrahamsberg-Stora mossen,Träd 32,59.33561769986112,17.9621571,6,15,8.240027777617343e-05,9.740027777738192e-05
Hässelby torg Etapp 1 | Träd 2,Hässelby torg Etapp 1,Träd 2,59.36768599986111,17.842122699999997,2,14,4.599972222507631e-05,2.2400000002420484e-05
Hässelby torg Etapp 1 | Träd 3,Hässelby torg Etapp 1,Träd 3,59.36780719972222,17.842588749722218,2,14,7.799999998781004e-06,1.2500000000414957e-05
Hässelby torg Etapp 1 | Träd 4,Hässelby torg Etapp 1,Träd 4,59.367280799722224,17.843197599861107,2,14,2.9999999995311555e-06,1.0199722222381524e-05
Hässelby torg Etapp 1 | Träd 5,Hässelby torg Etapp 1,Träd 5,59.36726049986112,17.84315444986111,2,14,2.84002777775072e-05,2.5499722219990417e-05
Hässelby torg Etapp 1 | Träd 6,Hässelby torg Etapp 1,Träd 6,59.367202149861114,17.843214249999996,2,14,4.270027778119356e-05,1.6099999999852344e-05
Hässelby torg Etapp 1 | Träd 7,Hässelby torg Etapp 1,Träd 7,59.367191849722225,17.84323189972222,2,14,3.7100000000123146e-05,7.300000000043383e-05
Hässelby torg Etapp 1 | Träd 8,Hässelby torg Etapp 1,Träd 8,59.367083300000004,17.84328609986111,2,14,3.219999999970469e-05,1.999972222321844e-05
Hässelby torg Etapp 1 | Planting area 2,Hässelby torg Etapp 1,Planting area 2,59.36703429986111,17.843345499999998,2,14,6.2002777809766485e-06,1.1999999998124622e-06
Hässelby torg Etapp 1 | Planting area 3,Hässelby torg Etapp 1,Planting area 3,59.367113699861115,17.84333489986111,2,14,3.0599722222746095e-05,8.579972222122478e-05
Hässelby torg Etapp 1 | Planting area 4,Hässelby torg Etapp 1,Planting area 4,59.367222149722224,17.8432247,2,14,8.270000000010214e-05,0.00012339999999966267
Hässelby torg Etapp 1 | Planting area 5,Hässelby torg Etapp 1,Planting area 5,59.367274799861114,17.84323164986111,2,14,8.799722223784556e-06,4.729972222250467e-05
Hässelby torg Etapp 1 | Planting area 6,Hässelby torg Etapp 1,Planting area 6,59.36737009972222,17.84308264972222,2,14,2.0199999994474638e-05,9.490000000056398e-05
Hässelby torg Etapp 1 | Planting area 7,Hässelby torg Etapp 1,Planting area 7,59.36769279986111,17.84213894972222,2,14,3.259972221769658e-05,0.00013670000000232108
Hässelby torg Etapp 1 | Planting area 8,Hässelby torg Etapp 1,Planting area 8,59.36766199986111,17.84204374986111,2,14,3.860027777591313e-05,4.430027777857504e-05
Hässelby torg Etapp 1 | Planting area 9,Hässelby torg Etapp 1,Planting area 9,59.36756629986111,17.84214839972222,2,14,6.700027778094864e-05,2.3999999996249244e-06
Hässelby torg Etapp 1 | Planting area 10,Hässelby torg Etapp 1,Planting area 10,59.36720469972222,17.84234179986111,2,14,0.0001357999999953563,0.00010439972222542337
Hässelby torg Etapp 1 | Planting area 11,Hässelby torg Etapp 1,Planting area 11,59.367598299722225,17.842182899999997,2,14,6.439999999940937e-05,7.399999997659279e-06
Hässelby torg Etapp 1 | Planting area 12,Hässelby torg Etapp 1,Planting area 12,59.36749789986111,17.84213354986111,2,14,4.0599722218814804e-05,6.729972222530023e-05
Hässelby torg Etapp 1 | Planting area 13,Hässelby torg Etapp 1,Planting area 13,59.367405000000005,17.84221855,2,14,1.9799999996905626e-05,0.00025690000000011537
Hässelby torg Etapp 1 | Planting area 14,Hässelby torg Etapp 1,Planting area 14,59.36713269972222,17.842561999999997,1,14,0.0,0.0
Hässelby torg Etapp 1 | Planting area 15,Hässelby torg Etapp 1,Planting area 15,59.36780644986111,17.84259494986111,2,14,0.0001088997222211674,0.0003108997222227572
Hässelby torg Etapp 1 | Planting area 16,Hässelby torg Etapp 1,Planting area 16,59.36764609972222,17.84213509986111,2,14,7.360000000034006e-05,5.799722224253401e-06
Hässelby torg Etapp 1 | Träd 1,Hässelby torg Etapp 1,Träd 1,59.367574950000005,17.84216889972222,2,14,1.3500000001442913e-05,2.799999997193936e-06
Hässelby torg Etapp 1 | Träd 9,Hässelby torg Etapp 1,Träd 9,59.36700039972222,17.843382149861107,2,14,1.3800000004948743e-05,7.370027777753307e-05
Sankt Göransparken E2 | Träd/Solitär 19,Sankt Göransparken E2,Träd/Solitär 19,59.33542294722223,18.025977774999998,3,8,0.00014000833333227547,0.00019132222222140172
Rissneleden | Träd 51,Rissneleden,Träd 51,59.376361833333334,17.930513361111114,1,1,0.0,0.0
Rissneleden | Buskyta 46,Rissneleden,Buskyta 46,59.374893166666666,17.930938694444446,1,1,0.0,0.0
Rissneleden | Buskyta 47,Rissneleden,Buskyta 47,59.376441944444444,17.930665944444446,1,1,0.0,0.0
Rissneleden | Buskyta 48,Rissneleden,Buskyta 48,59.376319861111114,17.93066213888889,1,1,0.0,0.0
Rissneleden | Buskyta 49,Rissneleden,Buskyta 49,59.37618636111111,17.929323194444446,1,1,0.0,0.0
Grusåsgränd | Träd 9,Grusåsgränd,Träd 9,59.287351847222226,18.094295922222223,2,3,2.4716666665369758e-05,6.036111111384912e-05
Plantskolevägen/Enskedevägen | Träd 1,Plantskolevägen/Enskedevägen,Träd 1,59.28543345972222,18.077172251388888,2,3,9.051388889247391e-05,7.108611110950847e-05
Enskedevägen 19-25 | Träd 3,Enskedevägen 19-25,Träd 3,59.28690730833333,18.081950608333333,5,5,0.00010066944444275805,0.00015870277777807473
Enskedevägen 19-25 | Träd 2,Enskedevägen 19-25,Träd 2,59.287030625,18.082140383333332,5,5,0.00014024166667070403,0.0003796277777752266
Enskedevägen 19-25 | Träd 1,Enskedevägen 19-25,Träd 1,59.28707102222222,18.082482455555557,5,5,0.0002093972222283469,0.00033141666666836045
Enskedevägen 19  | Träd 2,Enskedevägen 19 ,Träd 2,59.28714839166666,18.082546490277778,6,6,0.00023600000000101318,0.0006026277777770872
Enskedevägen 19  | Träd 1,Enskedevägen 19 ,Träd 1,59.28715898333333,18.082768391666665,6,6,0.0001246388888915817,0.0004655249999991895
Mosebacketorg | Träd 1,Mosebacketorg,Träd 1,59.31813347222223,18.074209872222223,3,3,1.1308333327519904e-05,5.282222222291466e-05
Mosebacketorg | Träd 2,Mosebacketorg,Träd 2,59.31791655000001,18.074522933333334,3,3,0.00015981388889230175,0.00029591388888761117
Enskedevägen 19  | Träd 3,Enskedevägen 19 ,Träd 3,59.2870567625,18.0825025125,6,6,0.00022548333333816117,0.0011012694444474391
Vårbergs IP | Bush 16,Vårbergs IP,Bush 16,59.27094071944445,17.895289975,5,5,0.00010185555555608516,0.0003842916666663143
Vårbergs IP | Bush 15,Vårbergs IP,Bush 15,59.27091588333333,17.895255038888887,5,5,3.551944444524224e-05,0.00013712222222039827
Vårbergs IP | Bush 14,Vårbergs IP,Bush 14,59.27102188611111,17.895119408333333,5,5,0.00043834166666556484,0.0006303611111135865
Vårbergs IP | Bush 13,Vårbergs IP,Bush 13,59.271258269444445,17.895119408333333,5,5,0.0004995805555552124,0.0012046444444422377
Vårbergs IP | Bush 12,Vårbergs IP,Bush 12,59.271262605555556,17.894736458333334,5,5,0.0005281805555554797,0.0008596194444443483
Vårbergs IP | Bush 11,Vårbergs IP,Bush 11,59.271257633333335,17.89466016388889,5,5,0.0003269888888866035,0.00010235000000236028
Vårbergs IP | Bush 10,Vårbergs IP,Bush 10,59.271260963888885,17.894647252777776,5,5,0.0001744138888923885,0.00024253055555689684
Vårbergs IP | Bush 9,Vårbergs IP,Bush 9,59.271116863888885,17.89434128888889,5,5,0.00021481666667000354,0.0006191194444440384
Vårbergs IP | Bush 8,Vårbergs IP,Bush 8,59.27101721111111,17.89417473888889,5,5,9.864166666773144e-05,0.00029186111111201285
Vårbergs IP | Bush 7,Vårbergs IP,Bush 7,59.27098026388889,17.89398796388889,5,5,7.506388888600668e-05,0.00023123055555629435
Vårbergs IP | Bush 6,Vårbergs IP,Bush 6,59.27097121111111,17.89402593611111,5,5,0.00012007222222365499,0.00015645555555821034
Vårbergs IP | Bush 5,Vårbergs IP,Bush 5,59.27094786944444,17.89405552222222,5,5,0.00011413055555919982,0.00014490833333269393
Vårbergs IP | Bush 4,Vårbergs IP,Bush 4,59.270771841666665,17.89411526111111,5,5,0.0004028722222244596,0.00026162777777827273
Vårbergs IP | Bush 3,Vårbergs IP,Bush 3,59.27077593888889,17.894109980555555,5,5,0.00015184444444571454,9.054166666544461e-05
Vårbergs IP | Bush 2,Vårbergs IP,Bush 2,59.27076023055555,17.89413461111111,5,5,0.0003831861111081025,0.000576066666663877
Vårbergs IP | Bush 1,Vårbergs IP,Bush 1,59.27083319166667,17.8941548,5,5,0.0007916861111141316,0.0019100722222233912
Magelungsvägen Farsta | Träd 1,Magelungsvägen Farsta,Träd 1,59.23452788611111,18.117357300000002,5,5,5.6536111110006004e-05,0.00010695555555528813
Prins Bertils Väg | Träd 1,Prins Bertils Väg,Träd 1,59.329838888888894,18.13263611111111,1,5,0.0,0.0
Prins Bertils Väg | Träd 2,Prins Bertils Väg,Träd 2,59.32978888888889,18.132483333333333,1,5,0.0,0.0
Prins Bertils Väg | Träd 6,Prins Bertils Väg,Träd 6,59.32922222222223,18.134113888888887,1,5,0.0,0.0
Prins Bertils Väg | Träd 11,Prins Bertils Väg,Träd 11,59.32846388888889,18.13695,1,5,0.0,0.0
Prins Bertils Väg | Träd 10,Prins Bertils Väg,Träd 10,59.32848611111111,18.136844444444446,1,5,0.0,0.0
Prins Bertils Väg | Träd 3,Prins Bertils Väg,Träd 3,59.329797222222226,18.13257777777778,1,5,0.0,0.0
Prins Bertils Väg | Träd 9,Prins Bertils Väg,Träd 9,59.32866666666667,18.13596111111111,1,5,0.0,0.0
Prins Bertils Väg | Träd 4,Prins Bertils Väg,Träd 4,59.329638888888894,18.132944444444444,1,5,0.0,0.0
Prins Bertils Väg | Träd 8,Prins Bertils Väg,Träd 8,59.32878055555556,18.135502777777777,1,5,0.0,0.0
Prins Bertils Väg | Träd 5,Prins Bertils Väg,Träd 5,59.32933888888889,18.133791666666667,1,5,0.0,0.0
Prins Bertils Väg | Träd 7,Prins Bertils Väg,Träd 7,59.328813888888895,18.135308333333334,1,5,0.0,0.0
Prins Bertils Väg | Träd 15,Prins Bertils Väg,Träd 15,59.328272222222225,18.13829722222222,1,5,0.0,0.0
Prins Bertils Väg | Träd 20,Prins Bertils Väg,Träd 20,59.328186111111116,18.13956111111111,1,5,0.0,0.0
Prins Bertils Väg | Träd 16,Prins Bertils Väg,Träd 16,59.328247222222224,18.13841111111111,1,5,0.0,0.0
Prins Bertils Väg | Träd 18,Prins Bertils Väg,Träd 18,59.32816944444445,18.139016666666667,1,5,0.0,0.0
Prins Bertils Väg | Träd 17,Prins Bertils Väg,Träd 17,59.328227777777784,18.138669444444442,1,5,0.0,0.0
Prins Bertils Väg | Träd 12,Prins Bertils Väg,Träd 12,59.328363888888894,18.137452777777778,1,5,0.0,0.0
Prins Bertils Väg | Träd 14,Prins Bertils Väg,Träd 14,59.32830555555556,18.138016666666665,1,5,0.0,0.0
Prins Bertils Väg | Träd 13,Prins Bertils Väg,Träd 13,59.328322222222226,18.137794444444445,1,5,0.0,0.0
