unique_id,address,tree_number,centroid_lat,centroid_lon,spread_meters,sample_count,confidence
 Byängsgränd | Träd 1, Byängsgränd,Träd 1,59.28730307083333,18.055092990277778,31.338750067879275,6,LOW
Torsplan etapp 2 | Träd 17,Torsplan etapp 2,Träd 17,59.346251,18.03405394166667,76.75532301572599,10,LOW
Torsplan etapp 2 | Träd 18,Torsplan etapp 2,Träd 18,59.346403486111114,18.034052986111114,107.60440210606757,10,LOW
Torsplan etapp 2 | Träd 19,Torsplan etapp 2,Träd 19,59.34625898611111,18.034448500000003,58.634378425497346,10,LOW
Torsplan etapp 2 | Träd 2,Torsplan etapp 2,Träd 2,59.34608351388889,18.034540263888893,24.943039029683227,10,LOW
Torsplan etapp 2 | Träd 20,Torsplan etapp 2,Träd 20,59.34622770833333,18.034531,55.81405745053972,10,LOW
Torsplan etapp 2 | Träd 21,Torsplan etapp 2,Träd 21,59.346127143055554,18.034548333333333,37.550137709316694,10,LOW
Torsplan etapp 2 | Träd 22,Torsplan etapp 2,Träd 22,59.346159944444445,18.034472486111113,79.05471803721927,10,LOW
Torsplan etapp 2 | Träd 23,Torsplan etapp 2,Träd 23,59.346109277777785,18.034494416666668,87.19707130303692,10,LOW
Torsplan etapp 2 | Träd 3,Torsplan etapp 2,Träd 3,59.34606306944445,18.034450166666666,37.65576332214078,10,LOW
Torsplan etapp 2 | Träd 4,Torsplan etapp 2,Träd 4,59.34604970833334,18.034440833333335,43.29825686272893,10,LOW
Torsplan etapp 2 | Träd 5,Torsplan etapp 2,Träd 5,59.346033500000004,18.034295333333333,28.077099344454044,10,LOW
Torsplan etapp 2 | Träd 6,Torsplan etapp 2,Träd 6,59.34598004166667,18.034234383333335,27.69729106515929,10,LOW
Torsplan etapp 2 | Träd 7,Torsplan etapp 2,Träd 7,59.34594694444445,18.034176791666667,40.32210494576804,10,LOW
Torsplan etapp 2 | Träd 8,Torsplan etapp 2,Träd 8,59.34591598611111,18.03407465277778,35.962229923839416,10,LOW
Torsplan etapp 2 | Träd 9,Torsplan etapp 2,Träd 9,59.34593322222223,18.0340785,27.06067645549652,10,LOW
Trumslagargatan 5A | Träd 1,Trumslagargatan 5A,Träd 1,59.27671974583333,17.997637806944446,18.865583291952248,6,MEDIUM
Tullgårdsgatan 32 | Träd 1,Tullgårdsgatan 32,Träd 1,59.30660216805555,18.089358476388888,57.968026742252434,6,LOW
Tussmötevägen | Träd 1,Tussmötevägen,Träd 1,59.2783830625,18.06653694722222,12.604331439414644,6,MEDIUM
Tussmötevägen | Träd 2,Tussmötevägen,Träd 2,59.27950175138889,18.060034775,18.557371690532776,6,MEDIUM
Tussmötevägen | Träd 3,Tussmötevägen,Träd 3,59.27974594861111,18.058372122222224,12.722579952800524,6,MEDIUM
Tussmötevägen | Träd 4,Tussmötevägen,Träd 4,59.27975449444445,18.058323043055555,7.607853566429892,6,HIGH
Tussmötevägen | Träd 5,Tussmötevägen,Träd 5,59.28021321666667,18.05492885416667,10.616591318474434,6,MEDIUM
Tussmötevägen | Träd 6,Tussmötevägen,Träd 6,59.279988690277776,18.052354629166665,23.706510317831956,6,LOW
Tussmötevägen | Träd 7,Tussmötevägen,Träd 7,59.28000959027778,18.056763818055558,15.324903835314416,6,MEDIUM
Tvingvägen 28 | Träd 1,Tvingvägen 28,Träd 1,59.29357541944444,17.998858733333336,9.025988791757658,2,HIGH
Tyska Botten Väg 56 | Planteringsyta 1 (2200 L),Tyska Botten Väg 56,Planteringsyta 1 (2200 L),59.331695161111114,17.907287499999995,37.59648261365074,20,LOW
Tyska Botten Väg 56 | Träd 1,Tyska Botten Väg 56,Träd 1,59.332097222222224,17.90752797222222,30.195013772486124,21,LOW
Tyska Botten Väg 56 | Träd 10,Tyska Botten Väg 56,Träd 10,59.33169431527778,17.90727777777778,23.72354884600315,20,LOW
Tyska Botten Väg 56 | Träd 11,Tyska Botten Väg 56,Träd 11,59.33168949444445,17.907339944305555,33.10811938635984,20,LOW
Tyska Botten Väg 56 | Träd 2,Tyska Botten Väg 56,Träd 2,59.33208333333334,17.907544444444444,26.628283978564014,21,LOW
Tyska Botten Väg 56 | Träd 3,Tyska Botten Väg 56,Träd 3,59.33184491666667,17.9074,36.64099797743261,21,LOW
Tyska Botten Väg 56 | Träd 4,Tyska Botten Väg 56,Träd 4,59.331825,17.907416666666666,26.6720755676857,21,LOW
Tyska Botten Väg 56 | Träd 5,Tyska Botten Väg 56,Träd 5,59.33182222222223,17.90741402222222,49.78961017891485,21,LOW
Tyska Botten Väg 56 | Träd 6,Tyska Botten Väg 56,Träd 6,59.33184542222223,17.907342383194443,36.68784940048736,20,LOW
Tyska Botten Väg 56 | Träd 7,Tyska Botten Väg 56,Träd 7,59.33179074444445,17.907263888888885,15.530098092878397,20,MEDIUM
Tyska Botten Väg 56 | Träd 8,Tyska Botten Väg 56,Träd 8,59.33176527777778,17.907232016527775,56.13691841491182,20,LOW
Tyska Botten Väg 56 | Träd 9,Tyska Botten Väg 56,Träd 9,59.331729325000005,17.907232630555555,43.27756754694353,19,LOW
Tyska Botten Väg 9 | Gräsyta 1 (2000 L),Tyska Botten Väg 9,Gräsyta 1 (2000 L),59.32926666666667,17.912356819444444,57.29896265798863,19,LOW
Tyska Botten Väg 9 | Planteringsyta 1 (500 L),Tyska Botten Väg 9,Planteringsyta 1 (500 L),59.32930338888889,17.91212361111111,22.53315959968829,20,LOW
Tyska Botten Väg 9 | Planteringsyta 2 (2000 L),Tyska Botten Väg 9,Planteringsyta 2 (2000 L),59.32925,17.911909366666666,43.44650427893442,19,LOW
Tyska Botten Väg 9 | Planteringsyta 3 (1750 L),Tyska Botten Väg 9,Planteringsyta 3 (1750 L),59.329062500000006,17.911635880555554,54.56450639083536,18,LOW
Tyska Botten Väg 9 | Planteringsyta 4 (700 L),Tyska Botten Väg 9,Planteringsyta 4 (700 L),59.32891643333333,17.91168611111111,18.495530176226442,18,MEDIUM
Tyska Botten Väg 9 | Träd 1,Tyska Botten Väg 9,Träd 1,59.32929834972222,17.91215195,50.15385428354909,20,LOW
Tyska Botten Väg 9 | Träd 10,Tyska Botten Väg 9,Träd 10,59.329068533194445,17.911691783333332,15.85316733198356,18,MEDIUM
Tyska Botten Väg 9 | Träd 11,Tyska Botten Väg 9,Träd 11,59.32905910555556,17.911719444444444,91.5845447416981,18,LOW
Tyska Botten Väg 9 | Träd 12,Tyska Botten Väg 9,Träd 12,59.329055555555556,17.91163333333333,45.78504885374047,18,LOW
Tyska Botten Väg 9 | Träd 13,Tyska Botten Väg 9,Träd 13,59.32904722222223,17.911633866666662,85.06424626654159,18,LOW
Tyska Botten Väg 9 | Träd 14,Tyska Botten Väg 9,Träd 14,59.32904027777778,17.91168472222222,89.62855111667427,18,LOW
Tyska Botten Väg 9 | Träd 15,Tyska Botten Väg 9,Träd 15,59.32898635555556,17.911675870833335,72.4156064425717,18,LOW
Tyska Botten Väg 9 | Träd 16,Tyska Botten Väg 9,Träd 16,59.32899301111111,17.91165684986111,10.212598762730973,18,MEDIUM
Tyska Botten Väg 9 | Träd 17,Tyska Botten Väg 9,Träd 17,59.32899261666667,17.911676388888885,52.65118571711921,18,LOW
Tyska Botten Väg 9 | Träd 18,Tyska Botten Väg 9,Träd 18,59.328971145833336,17.911634379166664,43.80371644544924,18,LOW
Tyska Botten Väg 9 | Träd 19,Tyska Botten Väg 9,Träd 19,59.32892638888889,17.911683333333333,42.82224354258394,18,LOW
Tyska Botten Väg 9 | Träd 2,Tyska Botten Väg 9,Träd 2,59.32928718611112,17.912003527638888,25.125700735806454,20,LOW
Tyska Botten Väg 9 | Träd 20,Tyska Botten Väg 9,Träd 20,59.32889605,17.911656238888888,53.70195105572612,18,LOW
Tyska Botten Väg 9 | Träd 21,Tyska Botten Väg 9,Träd 21,59.32891805555556,17.911676288888888,46.2218457001921,18,LOW
Tyska Botten Väg 9 | Träd 22,Tyska Botten Väg 9,Träd 22,59.329256166527784,17.912426777777775,27.09515423162968,20,LOW
Tyska Botten Väg 9 | Träd 3,Tyska Botten Väg 9,Träd 3,59.329219800000004,17.91180973611111,58.906922727345226,19,LOW
Tyska Botten Väg 9 | Träd 4,Tyska Botten Väg 9,Träd 4,59.32922222222223,17.91178888888889,22.279589575065256,19,LOW
Tyska Botten Väg 9 | Träd 5,Tyska Botten Väg 9,Träd 5,59.329172222222226,17.9117116,26.83531109552836,19,LOW
Tyska Botten Väg 9 | Träd 6,Tyska Botten Väg 9,Träd 6,59.32915555555556,17.911708333333333,11.645903735571826,19,MEDIUM
Tyska Botten Väg 9 | Träd 7,Tyska Botten Väg 9,Träd 7,59.3291265,17.911649999999998,23.031703357653498,19,LOW
Tyska Botten Väg 9 | Träd 8,Tyska Botten Väg 9,Träd 8,59.32908472222223,17.91163975833333,41.81499158310445,18,LOW
Tyska Botten Väg 9 | Träd 9,Tyska Botten Väg 9,Träd 9,59.32908119569445,17.911742726388887,44.35018823518345,18,LOW
Tysta gatan | Gräsyta 1,Tysta gatan,Gräsyta 1,59.337586,18.093608999999997,36.49635334927344,17,LOW
Täppgränd | Träd 1,Täppgränd,Träd 1,59.28573396666667,18.098949619444443,12.004823876510372,2,MEDIUM
Täppgränd | Träd 2,Täppgränd,Träd 2,59.28572337916667,18.098756806944444,7.555308474798526,2,HIGH
Täppgränd | Träd 3,Täppgränd,Träd 3,59.28599992638889,18.09860314861111,14.767046776514045,2,MEDIUM
Täppgränd | Träd 4,Täppgränd,Träd 4,59.286133229166666,18.09854670972222,6.4215328837526195,2,HIGH
Ullerudsbacken | Gräsyta 1,Ullerudsbacken,Gräsyta 1,59.236035999722226,18.107220099722223,61.12331582053039,21,LOW
Ullerudsbacken | Gräsyta 10,Ullerudsbacken,Gräsyta 10,59.2360704,18.109678399722224,73.29125486879818,21,LOW
Ullerudsbacken | Gräsyta 11,Ullerudsbacken,Gräsyta 11,59.23571199972222,18.1083348,59.27010504037717,21,LOW
Ullerudsbacken | Gräsyta 12,Ullerudsbacken,Gräsyta 12,59.235880199722224,18.108484399722222,39.90715764548243,21,LOW
Ullerudsbacken | Gräsyta 13,Ullerudsbacken,Gräsyta 13,59.235366399722224,18.1082056,83.35997044763162,21,LOW
Ullerudsbacken | Gräsyta 14,Ullerudsbacken,Gräsyta 14,59.23504989972222,18.1082424,30.731483456779127,21,LOW
Ullerudsbacken | Gräsyta 15,Ullerudsbacken,Gräsyta 15,59.235064399722226,18.108383799722223,16210.315339142382,21,LOW
Ullerudsbacken | Gräsyta 16,Ullerudsbacken,Gräsyta 16,59.234811299722224,18.104005699722222,172.24777419631988,5,LOW
Ullerudsbacken | Gräsyta 17,Ullerudsbacken,Gräsyta 17,59.234867199722224,18.1044671,23.86054095760477,5,LOW
Ullerudsbacken | Gräsyta 18,Ullerudsbacken,Gräsyta 18,59.23481879972222,18.1040628,12.492689468522562,5,MEDIUM
Ullerudsbacken | Gräsyta 19,Ullerudsbacken,Gräsyta 19,59.23483519972223,18.10444,31.184711737552448,5,LOW
Ullerudsbacken | Gräsyta 2,Ullerudsbacken,Gräsyta 2,59.236012799722225,18.1082064,48.504084669827364,21,LOW
Ullerudsbacken | Gräsyta 20,Ullerudsbacken,Gräsyta 20,59.2347739,18.1043777,31.791217379854718,5,LOW
Ullerudsbacken | Gräsyta 21,Ullerudsbacken,Gräsyta 21,59.2342584,18.104881599722223,18.302846758659214,5,MEDIUM
Ullerudsbacken | Gräsyta 22,Ullerudsbacken,Gräsyta 22,59.2340096,18.1052864,17.73850070046478,5,MEDIUM
Ullerudsbacken | Gräsyta 23,Ullerudsbacken,Gräsyta 23,59.233085199722225,18.104667599722223,31.170477590512068,5,LOW
Ullerudsbacken | Gräsyta 24,Ullerudsbacken,Gräsyta 24,59.23302389972223,18.104151699722223,22.223155940407118,5,LOW
Ullerudsbacken | Gräsyta 25,Ullerudsbacken,Gräsyta 25,59.235184699722225,18.1040004,31.53080992749228,5,LOW
Ullerudsbacken | Gräsyta 26,Ullerudsbacken,Gräsyta 26,59.2352192,18.1039232,14.99930530285398,5,MEDIUM
Ullerudsbacken | Gräsyta 3,Ullerudsbacken,Gräsyta 3,59.236040699722224,18.108375999722224,30.631560326153433,21,LOW
Ullerudsbacken | Gräsyta 4,Ullerudsbacken,Gräsyta 4,59.2360114,18.1084974,50.569030154344624,19,LOW
Ullerudsbacken | Gräsyta 5,Ullerudsbacken,Gräsyta 5,59.2361245,18.10915489986111,61.062526212199145,20,LOW
Ullerudsbacken | Gräsyta 6,Ullerudsbacken,Gräsyta 6,59.236032,18.107177899722224,30.655090147052668,21,LOW
Ullerudsbacken | Gräsyta 7,Ullerudsbacken,Gräsyta 7,59.235996299722224,18.1073747,42.55726167708833,21,LOW
Ullerudsbacken | Gräsyta 8,Ullerudsbacken,Gräsyta 8,59.235933799722226,18.1082909,68.01586716237874,21,LOW
Ullerudsbacken | Gräsyta 9,Ullerudsbacken,Gräsyta 9,59.2359876,18.1084576,70.77956652473898,21,LOW
Ullerudsbacken | Planteringsyta 1,Ullerudsbacken,Planteringsyta 1,59.2355072,18.1083244,46.93148220439945,23,LOW
Ullerudsbacken | Solitär 1,Ullerudsbacken,Solitär 1,59.23568,18.108443049861112,44.69362038631843,22,LOW
Ullerudsbacken | Solitär 2,Ullerudsbacken,Solitär 2,59.2357583,18.10848514986111,27.445418670306115,22,LOW
Ullerudsbacken | Solitär 3,Ullerudsbacken,Solitär 3,59.23579779986112,18.108487149861112,15.830377818579198,22,MEDIUM
Ullerudsbacken | Solitär 4,Ullerudsbacken,Solitär 4,59.23585965,18.10844514986111,21.480790912371415,22,LOW
Upplandsgatan 92 | Träd1,Upplandsgatan 92,Träd1,59.34779850555556,18.0435145,14.415874524787768,10,MEDIUM
Upplandsgatan 92 | Träd2,Upplandsgatan 92,Träd2,59.34785797222223,18.04350096388889,16.55347271957113,10,MEDIUM
Valhallavägen 102-108 | Träd 1,Valhallavägen 102-108,Träd 1,59.343335,18.080211972222223,55.49588860409773,5,LOW
Valhallavägen 102-108 | Träd 2,Valhallavägen 102-108,Träd 2,59.343308,18.080294972222223,35.052823539314936,5,LOW
Valhallavägen 102-108 | Träd 3,Valhallavägen 102-108,Träd 3,59.343155,18.080435,10.511853129843841,5,MEDIUM
Valhallavägen 102-108 | Träd 4,Valhallavägen 102-108,Träd 4,59.343226972222226,18.080213,11.19783060470825,5,MEDIUM
Valhallavägen 102-108 | Träd 5,Valhallavägen 102-108,Träd 5,59.343232972222225,18.080099999999998,15.011416304101187,5,MEDIUM
Valhallavägen 102-108 | Träd 6,Valhallavägen 102-108,Träd 6,59.343192972222226,18.079927972222222,26.884844286795527,5,LOW
Valhallavägen 102-108 | Träd 7,Valhallavägen 102-108,Träd 7,59.343423972222226,18.079314,16.90346787896309,5,MEDIUM
Valhallavägen 118-122 | Träd 1,Valhallavägen 118-122,Träd 1,59.342616972222224,18.0826685,57.16400499756182,16,LOW
Valhallavägen 129 | Träd 1,Valhallavägen 129,Träd 1,59.34196297222223,18.08614297222222,45.025335129627535,5,LOW
Valhallavägen 141 | Träd 1,Valhallavägen 141,Träd 1,59.34153698611111,18.08832548611111,36.45333514713404,16,LOW
Valhallavägen 141 | Träd 2,Valhallavägen 141,Träd 2,59.3415055,18.088395499999997,70.31910694128997,16,LOW
Valhallavägen 49 | Träd1,Valhallavägen 49,Träd1,59.347668472222225,18.065980986111114,11.810721352685526,8,MEDIUM
Valhallavägen 49 | Träd2,Valhallavägen 49,Träd2,59.34761947222222,18.06611597222222,22.730374251432128,8,LOW
Valhallavägen 49 | Träd3,Valhallavägen 49,Träd3,59.34756247222222,18.0662665,17.60692203698299,8,MEDIUM
Valhallavägen 49 | Träd4,Valhallavägen 49,Träd4,59.347501,18.066395972222224,19.444083489492822,8,MEDIUM
Valhallavägen 49 | Träd5,Valhallavägen 49,Träd5,59.34733997222223,18.066745986111112,17.150737492544245,8,MEDIUM
Valhallavägen 84A grill | Träd1,Valhallavägen 84A grill,Träd1,59.3447765,18.0740005,69.73720220777413,8,LOW
Valhallavägen 84A grill | Träd2,Valhallavägen 84A grill,Träd2,59.34489948611112,18.07392398611111,118.09278708344544,8,LOW
Valhallavägen 84A grill | Träd3,Valhallavägen 84A grill,Träd3,59.344941500000004,18.073498,73.50139841527911,8,LOW
Valhallavägen 84A grill | Träd4,Valhallavägen 84A grill,Träd4,59.344881972222225,18.07375998611111,40.3014313041356,8,LOW
Valhallavägen 84A grill | Träd5,Valhallavägen 84A grill,Träd5,59.344681972222226,18.073827486111114,53.51215807482414,8,LOW
Valhallavägen 94 | Träd 1,Valhallavägen 94,Träd 1,59.343981972222224,18.076892,38.980056065803126,5,LOW
Valhallavägen Roslagstull | Träd 1,Valhallavägen Roslagstull,Träd 1,59.35026798611111,18.0583755,73.85427270485519,16,LOW
Valhallavägen Roslagstull | Träd 2,Valhallavägen Roslagstull,Träd 2,59.35039097222223,18.058038486111112,77.60535258993944,16,LOW
Valhallavägen Roslagstull | Träd 3,Valhallavägen Roslagstull,Träd 3,59.350577,18.0580275,70.5606708369742,16,LOW
Valhallavägen Roslagstull | Träd 4,Valhallavägen Roslagstull,Träd 4,59.350672986111114,18.05804998611111,69.23928589368859,16,LOW
Valhallavägen Roslagstull | Träd 5,Valhallavägen Roslagstull,Träd 5,59.350718972222225,18.057714,78.67672116186614,16,LOW
Vanadislunden | Träd 1,Vanadislunden,Träd 1,59.348200000000006,18.055121273611114,221.84915512670435,10,LOW
Vanadislunden | Träd 2,Vanadislunden,Träd 2,59.349041972222224,18.05425897222222,552.2177936822524,13,LOW
Vanadisplan ny | Träd 1,Vanadisplan ny,Träd 1,59.344731,18.039224972222225,56.79927554072748,21,LOW
Vanadisvägen 23-27 | Träd 1,Vanadisvägen 23-27,Träd 1,59.34588179444445,18.043666980555557,62.98647570638731,22,LOW
Vanadisvägen 23-27 | Träd 2,Vanadisvägen 23-27,Träd 2,59.346105972222226,18.044481319444444,44.82459947308625,22,LOW
Vanadisvägen 23-27 | Träd 3,Vanadisvägen 23-27,Träd 3,59.346195486111114,18.0447704375,35.2654029426464,22,LOW
Vanadisvägen 23-27 | Träd 4,Vanadisvägen 23-27,Träd 4,59.34620998055556,18.04485947222222,32.64002964332364,22,LOW
Vanadisvägen 23-27 | Träd 5,Vanadisvägen 23-27,Träd 5,59.346239983333334,18.044829393055558,35.083661308837165,22,LOW
Vandenbergh Strandpromenad | Gräsyta 4 (238 m2),Vandenbergh Strandpromenad,Gräsyta 4 (238 m2),59.362822649722226,17.95677034972222,22.25625937979576,14,LOW
Vandenbergh Strandpromenad | Gräsyta 5 (79 m2),Vandenbergh Strandpromenad,Gräsyta 5 (79 m2),59.3625309,17.957249699722222,59.10760726539059,13,LOW
Vandenbergh Strandpromenad | Plantering yta 1 (33 m2),Vandenbergh Strandpromenad,Plantering yta 1 (33 m2),59.363086899861116,17.956224299722223,23.10983598043991,12,LOW
Vandenbergh Strandpromenad | Plantering yta 10 (43 m2),Vandenbergh Strandpromenad,Plantering yta 10 (43 m2),59.3623461,17.9575074,34.72052624400492,13,LOW
Vandenbergh Strandpromenad | Plantering yta 11 (58 m2),Vandenbergh Strandpromenad,Plantering yta 11 (58 m2),59.3622121,17.9577199,28.959213885335775,13,LOW
Vandenbergh Strandpromenad | Plantering yta 2 (17 m2),Vandenbergh Strandpromenad,Plantering yta 2 (17 m2),59.3629691,17.9564737,23.328265407089898,13,LOW
Vandenbergh Strandpromenad | Plantering yta 3 (12 m2),Vandenbergh Strandpromenad,Plantering yta 3 (12 m2),59.36287469972223,17.9566023,44.13958606098612,13,LOW
Vandenbergh Strandpromenad | Plantering yta 4 (17 m2),Vandenbergh Strandpromenad,Plantering yta 4 (17 m2),59.362828,17.9567662,42.395737755665166,13,LOW
Vandenbergh Strandpromenad | Plantering yta 5 (20 m2),Vandenbergh Strandpromenad,Plantering yta 5 (20 m2),59.3626962,17.956892799722223,45.22813835123793,13,LOW
Vandenbergh Strandpromenad | Plantering yta 6 (22 m2),Vandenbergh Strandpromenad,Plantering yta 6 (22 m2),59.3625824,17.95705249972222,38.510248483997046,13,LOW
Vandenbergh Strandpromenad | Plantering yta 7 (14 m2),Vandenbergh Strandpromenad,Plantering yta 7 (14 m2),59.362532,17.957116499999998,63.88927900058141,13,LOW
Vandenbergh Strandpromenad | Plantering yta 8 (20 m2),Vandenbergh Strandpromenad,Plantering yta 8 (20 m2),59.3625339,17.9572067,31.355047520933788,13,LOW
Vandenbergh Strandpromenad | Plantering yta 9 (64 m2),Vandenbergh Strandpromenad,Plantering yta 9 (64 m2),59.3624592,17.95734619972222,58.00200257186901,13,LOW
Vandenbergh Strandpromenad | Solitär 1,Vandenbergh Strandpromenad,Solitär 1,59.363044199722225,17.956251949861112,28.921623430099636,14,LOW
Vandenbergh Strandpromenad | Solitär 10,Vandenbergh Strandpromenad,Solitär 10,59.362606149861115,17.95715569972222,23.324464409644804,14,LOW
Vandenbergh Strandpromenad | Solitär 11,Vandenbergh Strandpromenad,Solitär 11,59.362571099722224,17.9571543,52.297125009050056,14,LOW
Vandenbergh Strandpromenad | Solitär 12,Vandenbergh Strandpromenad,Solitär 12,59.3625938,17.95717904972222,36.967904878936366,14,LOW
Vandenbergh Strandpromenad | Solitär 13,Vandenbergh Strandpromenad,Solitär 13,59.36243099972222,17.957383649722225,112.77370875162534,14,LOW
Vandenbergh Strandpromenad | Solitär 14,Vandenbergh Strandpromenad,Solitär 14,59.36240654986111,17.95743099986111,84.31114209506843,14,LOW
Vandenbergh Strandpromenad | Solitär 17,Vandenbergh Strandpromenad,Solitär 17,59.362176000000005,17.95765384986111,22.648981709491867,14,LOW
Vandenbergh Strandpromenad | Solitär 2,Vandenbergh Strandpromenad,Solitär 2,59.36307109972223,17.95627879972222,27.02915148398512,14,LOW
Vandenbergh Strandpromenad | Solitär 3,Vandenbergh Strandpromenad,Solitär 3,59.363035100000005,17.95634739986111,15.245895795294501,14,MEDIUM
Vandenbergh Strandpromenad | Solitär 4,Vandenbergh Strandpromenad,Solitär 4,59.36293554986111,17.9564491,27.263217624084884,14,LOW
Vandenbergh Strandpromenad | Solitär 5,Vandenbergh Strandpromenad,Solitär 5,59.36292214986111,17.95648684972222,28.396142128088723,14,LOW
Vandenbergh Strandpromenad | Solitär 6,Vandenbergh Strandpromenad,Solitär 6,59.362812849722225,17.95677294986111,32.91071405110403,14,LOW
Vandenbergh Strandpromenad | Solitär 7,Vandenbergh Strandpromenad,Solitär 7,59.36274794986112,17.95678095,55.57225962492468,14,LOW
Vandenbergh Strandpromenad | Solitär 8,Vandenbergh Strandpromenad,Solitär 8,59.36267374972223,17.95690304972222,56.235298744445714,14,LOW
Vandenbergh Strandpromenad | Solitär 9,Vandenbergh Strandpromenad,Solitär 9,59.36267324986112,17.956907,40.252848646545004,14,LOW
Vandenbergh Strandpromenad | Träd 15,Vandenbergh Strandpromenad,Träd 15,59.362415949861116,17.95745054972222,38.43278583744286,14,LOW
Vandenbergh Strandpromenad | Träd 16,Vandenbergh Strandpromenad,Träd 16,59.362316499722226,17.957560749722223,41.77910614135031,14,LOW
Vandenbergh Strandpromenad | Träd 18,Vandenbergh Strandpromenad,Träd 18,59.36254624972223,17.95718204986111,30.510879879574624,14,LOW
Vandenbergh Strandpromenad | Ängsyta  2 (15 m2),Vandenbergh Strandpromenad,Ängsyta  2 (15 m2),59.36299534986111,17.956368149722223,35.82633156974583,12,LOW
Vandenbergh Strandpromenad | Ängsyta 1 (32 m2),Vandenbergh Strandpromenad,Ängsyta 1 (32 m2),59.36314169986112,17.956111799861112,94.04966862191938,12,LOW
Vandenbergh Strandpromenad | Ängsyta 10,Vandenbergh Strandpromenad,Ängsyta 10,59.36282369986111,17.956767999861107,41.87529948458218,12,LOW
Vandenbergh Strandpromenad | Ängsyta 11,Vandenbergh Strandpromenad,Ängsyta 11,59.36271429986111,17.9570184,36.791815986471185,12,LOW
Vandenbergh Strandpromenad | Ängsyta 12,Vandenbergh Strandpromenad,Ängsyta 12,59.3625983,17.95724134986111,53.222238705929556,12,LOW
Vandenbergh Strandpromenad | Ängsyta 13,Vandenbergh Strandpromenad,Ängsyta 13,59.36247669972222,17.95738264972222,26.548849121303654,12,LOW
Vandenbergh Strandpromenad | Ängsyta 14,Vandenbergh Strandpromenad,Ängsyta 14,59.36236059972222,17.95759334986111,52.89183012561291,12,LOW
Vandenbergh Strandpromenad | Ängsyta 3 (58 m2),Vandenbergh Strandpromenad,Ängsyta 3 (58 m2),59.36296609986111,17.95636519972222,27.480899755944822,12,LOW
Vandenbergh Strandpromenad | Ängsyta 6 (134 m2),Vandenbergh Strandpromenad,Ängsyta 6 (134 m2),59.362399599861114,17.957561849999998,54.54579741894891,12,LOW
Vandenbergh Strandpromenad | Ängsyta 7,Vandenbergh Strandpromenad,Ängsyta 7,59.36308174986111,17.95617079986111,19.934607715970266,12,MEDIUM
Vandenbergh Strandpromenad | Ängsyta 8,Vandenbergh Strandpromenad,Ängsyta 8,59.363009849722225,17.95635754986111,58.12849210999116,12,LOW
Vandenbergh Strandpromenad | Ängsyta 9,Vandenbergh Strandpromenad,Ängsyta 9,59.362917699861114,17.956531049722223,60.80050440058538,12,LOW
Vasagatan / Herkulesgatan-Tegelbacken | Tree 1,Vasagatan / Herkulesgatan-Tegelbacken,Tree 1,59.32886048611111,18.061173295833335,22.05868893060826,20,LOW
Vasagatan / Herkulesgatan-Tegelbacken | Tree 2,Vasagatan / Herkulesgatan-Tegelbacken,Tree 2,59.32895252777778,18.061144472222225,28.75062636191355,20,LOW
Vasagatan / Herkulesgatan-Tegelbacken | Tree 3,Vasagatan / Herkulesgatan-Tegelbacken,Tree 3,59.329030986111114,18.061033972222223,29.151408985240746,20,LOW
Vasagatan / Klara Vattugränd- Vattugatan | Tree 1,Vasagatan / Klara Vattugränd- Vattugatan,Tree 1,59.32977481388889,18.060278418055557,121.8134615137269,20,LOW
Vasagatan / Klara Vattugränd- Vattugatan | Tree 2,Vasagatan / Klara Vattugränd- Vattugatan,Tree 2,59.329899197222225,18.060218381944445,44.8085398587987,20,LOW
Vasagatan / Klara Vattugränd- Vattugatan | Tree 3,Vasagatan / Klara Vattugränd- Vattugatan,Tree 3,59.33002975972222,18.0600595,73.1376722750889,20,LOW
Vasagatan / Klara Vattugränd- Vattugatan | Tree 4,Vasagatan / Klara Vattugränd- Vattugatan,Tree 4,59.33010348611111,18.060015722222225,96.67134867694983,20,LOW
Vasagatan / Klara Vattugränd- Vattugatan | Tree 5,Vasagatan / Klara Vattugränd- Vattugatan,Tree 5,59.33020849722223,18.05991612777778,82.52044202279355,20,LOW
Vasagatan / Klara Vattugränd- Vattugatan | Tree 6,Vasagatan / Klara Vattugränd- Vattugatan,Tree 6,59.330290000000005,18.059786000000003,50.0392049075251,20,LOW
Vasagatan / Klara Vattugränd- Vattugatan | Tree 7,Vasagatan / Klara Vattugränd- Vattugatan,Tree 7,59.330361808333336,18.059754,46.44150104709448,20,LOW
Vasagatan / Klara Vattugränd- Vattugatan | Tree 8,Vasagatan / Klara Vattugränd- Vattugatan,Tree 8,59.33044869166667,18.059709873611112,40.88337674289307,20,LOW
Vasagatan / Klara Vattugränd- Vattugatan | Tree 9,Vasagatan / Klara Vattugränd- Vattugatan,Tree 9,59.33053334444445,18.059555993055554,37.52824044759555,20,LOW
Vasagatan / Kungsgatan - Bryggargatan | Tree 1,Vasagatan / Kungsgatan - Bryggargatan,Tree 1,59.33264498611111,18.05768058611111,95.18829510864644,22,LOW
Vasagatan / Kungsgatan - Bryggargatan | Tree 10,Vasagatan / Kungsgatan - Bryggargatan,Tree 10,59.33352298611111,18.056619748611112,92.0311213229111,22,LOW
